Source,Name,Home City,House,Race,Gender,Class,RefID,BaseID,Primary Skills,Morality,Aggression,Faction(s),Class Details,Essential,Location,Training,Merchant,Gold,Sells,Buys,Race Details,Follower,Respawns,Store,AdoptHF,Protected,Perks,Marry,StewardHF,Horses,Added by,Level ,Health ,Magicka,Stamina 
https://en.uesp.net/wiki/Skyrim:Yrsarald_Thrice-Pierced,Yrsarald Thrice-Pierced,Windhelm,None,Nord,Male,Soldier,7700000000,84551,"Archery, Block, One-handed, Two-handed",No Crime,Aggressive,CWDialogueSoldierFaction; CWFieldCOFaction; CWSonsFactionNPC; CWSonsFieldCOVoiceTypeFaction; Faction for CW soldiers; Guard Faction; Sons of Skyrim; Stormcloaks,None,Yes,Palace of the Kings,None,FALSE,0,None,None,NaN,No,No,None,No,No,Extra Damage,No,No,None,Vanilla,2.5,62,50,60.8
https://en.uesp.net/wiki/Skyrim:Revyn_Sadri,Revyn Sadri,Windhelm,None,Dark Elf,Male,Warrior,0001B123,0001413A,Destruction,No Crime,Unaggressive,CrimeFactionEastmarch; Favor019QuestGiverFaction; PotentialMarriageFaction; Revyn Sadri Services; Skill Trainer; Speechcraft Trainer; TownWindhelmFaction; WindhelmCornerclubPatrons; WindhelmPawnshopOwnerFaction,TrainerSpeechcraftJourneyman,No,None,Speech (Common),TRUE,750 (+500 Investor; +1000 Master Trader),See Sadri's Used Wares,All,NaN,No,No,Sadri's Used Wares,No,No,None,Yes,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Jora,Jora,Windhelm,None,Nord,Female,Priest,0001B11F,14120,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmHallOfTheDeadFaction; WindhelmMarketBrowsers; WindhelmPriestsFaction; WindhelmTempleFaction; WindhelmViolaFaction,None,No,Temple of Talos,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,50,70
https://en.uesp.net/wiki/Skyrim:Lortheim,Lortheim,Windhelm,None,Nord,Male,Priest,0001B120,14145,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmPriestsFaction; WindhelmTempleFaction; WindhelmViolaFaction,None,No,Temple of Talos,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,50,70
https://en.uesp.net/wiki/Skyrim:Viola_Giordano,Viola Giordano,Windhelm,Viola Giordano's House,Imperial,Female,Citizen,0001B13C,14129,Restoration,No Crime,Unaggressive,CrimeFactionEastmarch; PotentialMarriageFaction; TownWindhelmFaction; WindhelmCandlehearthPatrons,None,Yes (with patch 1.5+),None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,Yes,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Nurelion,Nurelion,Windhelm,None,High Elf,Male,Fire/Frost/Shock Mage,0001B115,14148,Illusion,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; White Phial Services,CombatMageElemental,No,None,None,TRUE,500 (+500 Investor; +1000 Master Trader),See The White Phial,"Apothecary (Animal Parts, Food, Ingredients, Poisons, Potions, Raw Food, Recipes)",NaN,No,No,The White Phial,No,No,None,No,No,None,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Quintus_Navale,Quintus Navale,Windhelm,None,Imperial,Male,Sorcerer,0001B116,0001414C,"Destruction, Restoration",No Crime,Unaggressive,CrimeFactionEastmarch; PotentialMarriageFaction; TownWindhelmFaction; White Phial Services; WindhelmQuintusFaction,CombatSorcerer,No,None,None,TRUE,500 (+500 Investor; +1000 Master Trader),See The White Phial,"Apothecary (Animal Parts, Food, Ingredients, Poisons, Potions, Raw Food, Recipes)",NaN,No,No,The White Phial,No,No,None,Yes,No,None,Vanilla,4,75,65,55
https://en.uesp.net/wiki/Skyrim:Alfarinn,Alfarinn,Windhelm,None,Nord,Male,Warrior,0009B7C8,0009B7AB,"One-handed, Block, Heavy Armor, Two-handed",No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; Carriage System Vendors; CrimeFactionEastmarch; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,None,None,FALSE,0,None,None,NaN,No,Yes,Windhelm Stables,No,Yes,None,No,No,None,Vanilla,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Arivanya,Arivanya,Windhelm,Windhelm Stables,High Elf,Female,Bard,0001B144,14127,Illusion,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmStablesFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,73,63,59
https://en.uesp.net/wiki/Skyrim:Ulundil,Ulundil,Windhelm,None,High Elf,Male,Ranger,0001B145,14141,Illusion,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; Windhelm Stable Services; WindhelmCandlehearthPatrons; WindhelmStablesFaction,None,No,None,None,TRUE,0,None,None,NaN,No,No,Windhelm Stables,No,No,None,No,No,Bay and white; 1000 gold,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Birna,Birna,Winterhold,None,Nord,Female,Pawnbroker,0001C18C,0001C187,"Speech, Two-handed",No Crime,Unaggressive,Birna Services; CrimeFactionWinterhold; TownWinterholdFaction; WinterholdRanmirsHouseFaction,None,No,None,None,TRUE,750 (+500 Investor; +1000 Master Trader),See Birna's Oddments,All,NaN,No,No,Birna's Oddments,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Ranmir,Ranmir,Winterhold,None,Nord,Male,Citizen,0001C18B,0001C186,Two-handed,No Crime,Unaggressive,CrimeFactionWinterhold; FavorJobsDrunksFaction; TownWinterholdFaction; WinterholdRanmirsHouseFaction,None,No,Birna's Oddments,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Ancano,Ancano,Winterhold,None,High Elf,Male,Fire/Frost/Shock Mage,0001E7D8,0001E7D7,"Destruction, Restoration, Alteration, Conjuration",No Crime,Unaggressive,FavorExcludedFaction; Thalmor Splinter Faction,CombatMageElemental,"Yes, until The Eye of Magnus","Hall of the Elements, Hall of Attainment",None,FALSE,0,None,None,NaN,No,No,None,No,No,Atromancy; Augmented Flames (rank 2); Augmented Shock (rank 2); Mage Armor (rank 2); Magic Resistance (rank 2); Regeneration; Respite; Ward Absorb,No,No,None,Vanilla,15,124.7,110.3,50
https://en.uesp.net/wiki/Skyrim:Gelebros,Gelebros,None,None,Wood Elf,Male,Sorcerer,0003983F,0003983E,Archery,No Crime,Unaggressive,,CombatSorcerer,Yes,Hall of the Elements,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,65,55
https://en.uesp.net/wiki/Skyrim:Quaranir,Quaranir,None,None,High Elf,Male,Sorcerer,0002BA3D,0002BA3C,"Illusion, Destruction",No Crime,Unaggressive,FavorExcludedFaction,CombatSorcerer,Yes,"Winterhold, College of Winterhold",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,65,55
https://en.uesp.net/wiki/Skyrim:Savos_Aren,Savos Aren,Winterhold,None,Dark Elf,Male,Conjurer,0001C1B8,0001C19F,"Conjuration, Restoration, Alteration, Destruction",Any Crime,Unaggressive,College of Winterhold 6(Arch-Mage); CrimeFactionWinterhold,CombatMageConjurer,"Yes, until The Eye of Magnus","College of Winterhold, Arch-Mage's Quarters",None,FALSE,0,None,None,NaN,No,No,None,No,No,Atromancy; Augmented Flames (rank 2); Magic Resistance (rank 2); Recovery (rank 2); Regeneration; Ward Absorb,No,No,None,Vanilla,15,245.68,326.36,150
https://en.uesp.net/wiki/Skyrim:Tandil,Tandil,None,None,High Elf,Male,Sorcerer,39251,39250,"Illusion, Destruction",No Crime,Unaggressive,FavorExcludedFaction,CombatSorcerer,Yes,Hall of the Elements,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,65,55
https://en.uesp.net/wiki/Skyrim:Urag_gro-Shub,Urag gro-Shub,Winterhold,None,Orc,Male,Scout,0001C1B4,0001C193,"Archery, Sneak, Light Armor, Restoration",No Crime,Unaggressive,College of Winterhold 4(Wizard); CrimeFactionWinterhold; Urag gro-Shub Services,CombatScout,Yes,The Arcanaeum,None,TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Books, Spell Tomes",NaN,No,No,None,No,No,None,No,No,None,Vanilla,10,175,130,80
https://en.uesp.net/wiki/Skyrim:Arniel_Gane,Arniel Gane,Winterhold,None,Breton,Male,Conjurer,0001C1AB,0001C19D,"Conjuration, Restoration, Alteration, One-handed",No Crime,Unaggressive,College of Winterhold 3(Scholar); CrimeFactionWinterhold,CombatMageNecro,Yes,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,No,No,None,No,No,Augmented Frost (rank 1); Dark Souls; Mage Armor (rank 2); Magic Resistance (rank 2); Necromancy; Regeneration; Respite,No,No,None,Vanilla,30,392,343,50
https://en.uesp.net/wiki/Skyrim:Brelyna_Maryon,Brelyna Maryon,Winterhold,None,Dark Elf,Female,Mystic,0001C1A4,0001C196,"Alteration, Illusion, Conjuration, Sneak",Any Crime,Unaggressive,College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction,None,No,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,Yes,No,None,No,"Yes, once Under Saarthal has been started",Atromancy; Augmented Flames (rank 1); Mage Armor (rank 1); Magic Resistance (rank 1); Recovery (rank 1); Regeneration,Yes,Yes,None,Vanilla,10,124.7,95,65.3
https://en.uesp.net/wiki/Skyrim:Enthir,Enthir,Winterhold,None,Wood Elf,Male,Sorcerer,0001C1AA,0001C19C,"Destruction, Illusion, Heavy Armor, One-handed",No Crime,Unaggressive,College of Winterhold 3(Scholar); CrimeFactionWinterhold; Enthir Services,CombatSorcerer,Yes,"College of Winterhold, Hall of Attainment",None,TRUE,500 (+1000 Master Trader; extra as Fence),See Standard Merchandise,Fence (all),NaN,No,No,None,No,No,Augmented Frost (rank 1); Impact,No,No,None,Vanilla,10,124.7,145,65.3
https://en.uesp.net/wiki/Skyrim:J%27zargo,J'zargo,Winterhold,None,Khajiit,Male,Sorcerer,0001C1A3,0001C195,"Destruction, Illusion, Heavy Armor, One-handed",Any Crime,Unaggressive,College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction,CombatSorcerer,No,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,Yes,No,None,No,"Yes, once Under Saarthal has been started",None,No,No,None,Vanilla,10,124.7,95,65.3
https://en.uesp.net/wiki/Skyrim:Mirabelle_Ervine,Mirabelle Ervine,Winterhold,None,Breton,Female,Fire/Frost/Shock Mage,0001C1B9,0001C1A0,"Destruction, Restoration, Alteration, Conjuration",No Crime,Unaggressive,College of Winterhold 5(Master-Wizard); CrimeFactionWinterhold,CombatMageElemental,Yes,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,No,No,None,No,No,Augmented Flames (rank 1); Destruction Dual Casting; Mage Armor (rank 1); Recovery (rank 1); Regeneration,No,No,None,Vanilla,10,224.7,310.3,50
https://en.uesp.net/wiki/Skyrim:Nirya,Nirya,Winterhold,None,High Elf,Female,Sorcerer,0001C1A9,0001C19B,"Illusion, Destruction",Any Crime,Unaggressive,College Entry Faction; College of Winterhold 3(Scholar); CrimeFactionWinterhold,CombatSorcerer,No,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Vanilla,4,75,65,55
https://en.uesp.net/wiki/Skyrim:Onmund,Onmund,Winterhold,None,Nord,Male,Sorcerer,0001C1A2,0001C194,"Destruction, Illusion, One-handed, Heavy Armor",Any Crime,Unaggressive,College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction,CombatSorcerer,No,"College of Winterhold, Hall of Attainment",None,FALSE,0,None,None,NaN,Yes,No,None,No,"Yes, once Under Saarthal has been started",Augmented Shock (rank 1); Regeneration,Yes,Yes,None,Vanilla,10,124.7,195,65.3
https://en.uesp.net/wiki/Skyrim:Tolfdir,Tolfdir,Winterhold,None,Elder,Male,Spell Vendor,0001C1A1,0001C19E,"Alteration, Illusion, Sneak, Speech",Any Crime,Unaggressive,Actors in this will never fill world interaction aliases; Alteration Trainer; College of Winterhold 4(Wizard); CrimeFactionWinterhold; Skill Trainer; Tolfdir Services,TrainerAlterationMaster,Yes,"College of Winterhold, Hall of Attainment",Alteration (Master),TRUE,500  (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,None,No,No,Mage Armor (rank 2); Regeneration,No,No,None,Vanilla,10,324.7,279.7,79.7
https://en.uesp.net/wiki/Skyrim:Colette_Marence,Colette Marence,Winterhold,None,Breton,Female,Monk,0001C1A8,0001C19A,"Alteration, Restoration, Sneak",Any Crime,Unaggressive,Colette Marence Services; College of Winterhold 4(Wizard); CrimeFactionWinterhold; Restoration Trainer; Skill Trainer,TrainerRestorationExpert,Yes,"College of Winterhold, Hall of Countenance",Restoration (Expert),TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,None,No,No,Mage Armor (rank 1); Regeneration,No,No,None,Vanilla,10,174.7,195,65.3
https://en.uesp.net/wiki/Skyrim:Drevis_Neloren,Drevis Neloren,Winterhold,None,Dark Elf,Male,Sorcerer,0001C1A6,0001C198,"Destruction, Illusion, Heavy Armor, One-handed",Any Crime,Unaggressive,College of Winterhold 4(Wizard); CrimeFactionWinterhold; Drevis Neloren Services; Illusion Trainer; Skill Trainer,TrainerIllusionMaster,Yes,"College of Winterhold, Hall of Countenance",Illusion (Master),TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,None,No,No,None,No,No,None,Vanilla,10,124.7,95,65.3
https://en.uesp.net/wiki/Skyrim:Faralda,Faralda,Winterhold,None,High Elf,Female,Sorcerer,0001C1A5,0001C197,"Destruction, Restoration, Heavy Armor, One-handed",Any Crime,Aggressive,College of Winterhold 4(Wizard); CrimeFactionWinterhold; Destruction Trainer; Faralda Services; Skill Trainer,TrainerDestructionMaster,Yes,"College of Winterhold, Hall of Countenance",Destruction (Master),TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,None,No,No,Augmented Shock (rank 2); Destruction Dual Casting; Mage Armor (rank 1); Magic Resistance (rank 1); Recovery (rank 2); Regeneration,No,No,None,Vanilla,15,240,295,50
https://en.uesp.net/wiki/Skyrim:Phinis_Gestor,Phinis Gestor,Winterhold,None,Breton,Male,Conjurer,0001C1A7,0001C199,"Conjuration, Restoration, Alteration, Destruction",Any Crime,Unaggressive,College of Winterhold 4(Wizard); Conjuration Trainer; CrimeFactionWinterhold; Phinis Gestor Services; Skill Trainer,TrainerConjurationExpert,Yes,"College of Winterhold, Hall of Countenance",Conjuration (Expert),TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,None,No,No,Augmented Frost (rank 1); Destruction Dual Casting; Regeneration,No,No,None,Vanilla,10,124.7,110.3,50
https://en.uesp.net/wiki/Skyrim:Sergius_Turrianus,Sergius Turrianus,Winterhold,None,Imperial,Male,Spell Vendor,0001C23F,0001C23E,"Enchanting, Restoration",Any Crime,Unaggressive,College of Winterhold 4(Wizard); CrimeFactionWinterhold; Enchanting Trainer; Skill Trainer,TrainerEnchantingExpert,No,"College of Winterhold, Hall of Countenance",Enchanting (Expert),FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Dagur,Dagur,Winterhold,None,Nord,Male,Food Vendor,0001C18D,0001C183,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionWinterhold; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; The Frozen Hearth Services; TownWinterholdFaction; Winterhold Frozen Hearth Faction,None,No,None,None,TRUE,100 (+1000 Master Trader),See The Frozen Hearth,"Innkeeper (Food, Raw Food)",NaN,No,No,The Frozen Hearth,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Eirid,Eirid,Winterhold,None,Nord,Female,Child,0001C18F,0001C185,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionWinterhold; TownWinterholdFaction; Winterhold Frozen Hearth Faction,None,No,The Frozen Hearth,None,FALSE,0,None,None,Child,No,No,None,"Yes, if orphaned",No,None,No,No,None,Vanilla,4,65,0,80
https://en.uesp.net/wiki/Skyrim:Haran,Haran,Winterhold,None,Nord,Female,Food Vendor,0001C18E,0001C184,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionWinterhold; Favor013QuestGiverFaction; The Frozen Hearth Services; TownWinterholdFaction; Winterhold Frozen Hearth Faction,None,No,None,None,TRUE,100 (+1000 Master Trader),See The Frozen Hearth,"Innkeeper (Food, Raw Food)",NaN,No,No,The Frozen Hearth,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Nelacar,Nelacar,Winterhold,None,High Elf,Male,Sorcerer,0001E7D6,0001E7D5,"Destruction, Illusion",No Crime,Unaggressive,College of Winterhold 0(Student); CrimeFactionWinterhold; DA01NelacarFaction; JobMerchantFaction; JobSpellFaction; ServicesWinterholdNelacar,CombatSorcerer,Yes,None,None,TRUE,500 (+1000 Master Trader),See Standard Merchandise,"Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)",NaN,No,No,The Frozen Hearth,No,No,Augmented Frost (rank 1); Augmented Shock (rank 1); Mage Armor (rank 1); Magic Resistance (rank 1); Recovery (rank 1); Regeneration,No,No,None,Vanilla,6,92,75,58
https://en.uesp.net/wiki/Skyrim:Assur,Assur,Winterhold,None,Nord,Male,Child,0001C1B7,0001C18A,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionWinterhold; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,None,No,"Jarl's Longhouse, Brunwulf Free-Winter's House",None,FALSE,0,None,None,Child,No,No,None,No,No,None,No,No,None,Vanilla,4,65,0,80
https://en.uesp.net/wiki/Skyrim:Kai_Wet-Pommel,Kai Wet-Pommel,Winterhold,None,Nord,Male,Soldier,7.7E+017,84568,"Archery, Block, One-handed, Two-handed",No Crime,Aggressive,CWDialogueSoldierFaction; CWFieldCOFaction; CWSonsFactionNPC; CWSonsFieldCOVoiceTypeFaction; Faction for CW soldiers; Guard Faction; Sons of Skyrim; Stormcloaks,None,Yes,"Jarl's Longhouse, Winterhold Stormcloak Camp",None,FALSE,0,None,None,NaN,No,No,None,No,No,Extra Damage,No,No,None,Vanilla,2.5,62,50,60.8
https://en.uesp.net/wiki/Skyrim:Korir,Korir,Winterhold,"Jarl's Longhouse, Brunwulf Free-Winter's House",Nord,Male,Citizen,0001C1B5,0001C188,Two-handed,No Crime,Unaggressive,CrimeFactionWinterhold; Favor158QuestGiverFaction; Favor257QuestGiverFaction; NPCs the Player cannot marry; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,None,Yes,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Malur_Seloth,Malur Seloth,Winterhold,None,Dark Elf,Male,Witchblade,0001C192,0001C182,Destruction,No Crime,Unaggressive,CrimeFactionWinterhold; Favor018QuestGiverFaction; Imperial Government; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,None,Yes,Jarl's Longhouse,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,80,65,50
https://en.uesp.net/wiki/Skyrim:Thaena,Thaena,Winterhold,None,Nord,Female,Citizen,0001C1B6,0001C189,Two-handed,No Crime,Unaggressive,CrimeFactionWinterhold; JobHousecarlFaction Ruling Government; Sons of Skyrim Government; TownWinterholdFaction; WinterholdJarlFaction,None,Yes,"Jarl's Longhouse, Brunwulf Free-Winter's House",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Winterhold_Guard,Winterhold Guard,None,None,Nord,Male,Warrior,N/A,00024B63,None,Indeterminate,Indeterminate,CrimeFactionWinterhold; Guard Faction; GuardFaction,None,No,Winterhold,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Vanilla,20,0,0,0
https://en.uesp.net/wiki/Skyrim:Kraldar,Kraldar,Winterhold,Kraldar's House,Nord,Male,Citizen,0001C190,0001C180,Two-handed,No Crime,Unaggressive,CrimeFactionWinterhold; Favor257QuestGiverFaction; Imperial Government; NPCs the Player cannot marry; TownWinterholdFaction; WinterholdKraldarsHouseFaction,None,Yes,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Thonjolf,Thonjolf,Winterhold,None,Nord,Male,Citizen,0001C191,0001C181,Two-handed,No Crime,Unaggressive,CrimeFactionWinterhold; Imperial Government; TownWinterholdFaction; WinterholdKraldarsHouseFaction,None,Yes,Kraldar's House,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Augur_of_Dunlain,Augur of Dunlain,None,None,Breton,Male,Warrior,00108d7c,0002BCE8,None,No Crime,Unaggressive,FavorExcludedFaction,CombatWarrior1H,Yes,The Midden,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Velehk_Sain,Velehk Sain,None,None,Dremora,Male,Warrior,000B8D3D,00075C7F,"Heavy Armor, One-handed, Archery, Block",No Crime,Unaggressive,,CombatWarrior1H,No,The Midden Dark,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Azzada_Lylvieve,Azzada Lylvieve,Dragon Bridge,Lylvieve Family's House,Redguard,Male,Farmer,00019A2B,00019A2A,One-handed,No Crime,Unaggressive,CrimeFactionHaafingar; FavorJobsGatherWheatFaction; Lylvieve Family House Occupants; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Clinton_Lylvieve,Clinton Lylvieve,Dragon Bridge,Lylvieve Family's House,Breton,Male,Child,00019A2D,00019A2C,"Alchemy, Conjuration",No Crime,Unaggressive,CrimeFactionHaafingar; Lylvieve Family House Occupants; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,Child,No,No,None,"Yes, if orphaned",No,None,No,No,None,Vanilla,4,65,0,80
https://en.uesp.net/wiki/Skyrim:Julienne_Lylvieve,Julienne Lylvieve,Dragon Bridge,Lylvieve Family's House,Breton,Female,Warrior,00026F13,00026F0F,Conjuration,No Crime,Unaggressive,DragonBridgeFourShieldsInnFaction; Lylvieve Family House Occupants,CombatWarrior1H,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Michel_Lylvieve,Michel Lylvieve,Dragon Bridge,Lylvieve Family's House,Breton,Female,Farmer,00019A2F,00019A2E,Conjuration,No Crime,Unaggressive,CrimeFactionHaafingar; Lylvieve Family House Occupants; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Aldepius,Aldepius,Dragon Bridge,None,Imperial,Male,Soldier,fexxx827,fexxx81e,None,No Crime,Unaggressive,"CrimeFactionHaafingar, CWImperialFaction, CWImperialFactionNPC, GuardDialogueFaction, GuardFactionDragonbridge, IsGuardFaction",None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Alternative Armors - Steel Soldier,20,372,50,288
https://en.uesp.net/wiki/Skyrim:Faida,Faida,Dragon Bridge,None,Nord,Female,Food Vendor,00019A29,00019A28,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionHaafingar; DragonBridgeFourShieldsInnFaction; ServicesDragonBrideFourShieldsInn; TownDragonBridgeFaction,None,No,None,None,TRUE,100,See Four Shields Tavern,"Innkeeper (Food, Raw Food)",NaN,No,No,Four Shields Tavern,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Varnius_Junius,Varnius Junius,Dragon Bridge,None,Imperial,Male,Farmer,29985,00019A26,Restoration,No Crime,Unaggressive,CrimeFactionHaafingar; TownDragonBridgeFaction,None,"Yes, until he leaves the Blue Palace","Blue Palace, Four Shields Tavern",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Horgeir,Horgeir,Dragon Bridge,Horgeir's House,Nord,Male,Lumberjack,00019A1E,00019A1D,Two-handed,No Crime,Unaggressive,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; DragonBridgeLumberCampFaction; FavorJobsChopWoodFaction; JobLumberjackFaction; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Lodvar,Lodvar,Dragon Bridge,Horgeir's House,Nord,Male,Lumberjack,00019A23,00019A22,Two-handed,No Crime,Unaggressive,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; DragonBridgeLumberCampFaction; JobLumberjackFaction; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Olda,Olda,Dragon Bridge,Horgeir's House,Nord,Female,Lumberjack,00019A21,00019A20,Two-handed,No Crime,Unaggressive,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; JobLumberjackFaction; TownDragonBridgeFaction,None,No,None,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Commander_Maro,Commander Maro,Dragon Bridge,None,Imperial,Male,Warrior,0004BCC5,0001D4B5,"Heavy Armor, Two-handed, Archery, Block",No Crime,Aggressive,Commander Maro's Crime Faction; FavorExcludedFaction; PenitusOculatusFaction,CombatWarrior2H,"Yes, until Hail Sithis!",Penitus Oculatus Outpost,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,10,155.3,50,79.7
https://en.uesp.net/wiki/Skyrim:Gaius_Maro,Gaius Maro,Dragon Bridge,None,Imperial,Male,Warrior,44051,44050,"Heavy Armor, One-handed, Archery, Block",No Crime,Aggressive,CrimeFactionHaafingar; FavorExcludedFaction; PenitusOculatusFaction,CombatWarrior1H,No,Penitus Oculatus Outpost,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Vanilla,10,255.3,50,79.7
